100.png,9.582098079480340
1621.png,10.274875688199300
1622.png,10.836496895818700
1623.png,10.100753630102200
1624.png,7.784773289279160
1625.png,11.342030858084700
1626.png,10.21321545000620
1627.png,11.408057415391300
1628.png,8.535687712930170
1629.png,10.83620614432080
1630.png,9.997001067553600
1631.png,9.294465206936960
1632.png,9.671515876435310
1633.png,10.051398314158700
1634.png,9.535564535517250
1635.png,7.700170791028010
1636.png,7.434924543300990
1637.png,9.987460456538000
1638.png,10.531247239589900
1639.png,10.62242495966520
1640.png,9.512922493732360
1641.png,8.194068870390870
1642.png,7.674054709
1643.png,12.031717214107000
1644.png,11.415335119066600
1645.png,8.498883889272120
1646.png,11.226368444299200
1647.png,10.434761092172700
1648.png,10.428197901297100
1649.png,10.62242495966520
1650.png,9.671515876435310
1651.png,10.563283226613200
1652.png,10.068818015419600
1653.png,10.782910353994500
1654.png,10.17670363
1655.png,10.011136054799500
1656.png,7.521100851239830
1657.png,10.986162854630900
1658.png,7.416833941671580
1659.png,10.195791726105600
1660.png,8.650387401146320
1661.png,6.996035062
1662.png,11.371255152919900
1663.png,10.531247239589900
1664.png,10.100753630102200
1665.png,9.104378052114280
1666.png,10.589837170770700
1667.png,10.344012490407800
1668.png,9.709743006943250
1669.png,9.535564535517250
1670.png,10.606617188178200
1671.png,11.149766844855000
1672.png,10.252018273595000
1673.png,9.554433806809520
1674.png,9.731110539204630
1675.png,7.586089112216930
1676.png,10.154578934481100
1677.png,7.434924543300990
1678.png,10.425144886194700
1679.png,10.050094573899900
1680.png,9.008156251178100
1681.png,10.865065532850700
1682.png,10.530581300984400
1683.png,11.175209148378100
1684.png,10.53750367315530
1685.png,10.31246893105120
1686.png,9.76756582
1687.png,10.151570461055100
1688.png,10.83620614432080
1689.png,11.040019624340700
1690.png,9.733328478794500
1691.png,8.215193084789510
1692.png,10.615932145538000
1693.png,10.383013228265100
1694.png,10.143983810794500
1695.png,10.114837707375900
1696.png,7.843324527849270
1697.png,9.720537027169820
1698.png,8.938517320031510
1699.png,9.855865944841920
1700.png,9.580862646319310
1701.png,9.738013754769660
1702.png,7.700170791028010
1703.png,11.52058718925570
1704.png,10.750776780280100
1705.png,7.599143999424910
1706.png,10.03352787916610
1707.png,7.783054422559890
1708.png,9.736030609931600
1709.png,7.7552614127653800
1710.png,8.067513783666290
1711.png,10.336748798901900
1712.png,9.512684619320460
1713.png,10.032275919126400
1714.png,9.612224992568960
1715.png,6.826740442718160
1716.png,9.783909317540970
1717.png,10.541287209719500
1718.png,9.673094594752040
1719.png,11.370900147849900
1720.png,9.686313111793920
1721.png,7.9205330652073600
1722.png,9.903682732077250
1723.png,9.504893337
1724.png,7.576304125297750
1725.png,11.342030858084700
1726.png,10.053579713605200
1727.png,10.68796571761970
1728.png,7.935651407296330
1729.png,7.206956214065450
1730.png,8.244896521774730
1731.png,10.014340540570000
1732.png,10.506954113643600
1733.png,7.815954012239090
1734.png,9.674291871181230
1735.png,10.037169332352000
1736.png,10.682351175846900
1737.png,10.793918099989000
1738.png,10.088794000409900
1739.png,9.505138974575370
1740.png,9.921598734374100
1741.png,9.290969801
1742.png,9.793535314921440
1743.png,7.451196254368530
1744.png,10.741742551851600
1745.png,8.599620108125620
1746.png,7.999515698043170
1747.png,9.587901522635270
1748.png,10.836496895818700
1749.png,10.730826422540600
1750.png,10.541617624610000
1751.png,7.070697332652390
1752.png,7.0464161668672300
1753.png,10.74077131570020
1754.png,11.294695553991200
1755.png,10.28051578449650
1756.png,10.442844381130900
1757.png,12.546350316462700
1758.png,11.557492982506000
1759.png,11.252747928415700
1760.png,8.751101309431030
1761.png,10.685607845876200
1762.png,10.177303817298400
1763.png,10.361174251707000
